,Date,Offset,Sleep
106,2017-12-01 22:46:00,46,1
107,2017-12-01 22:47:00,47,1
108,2017-12-01 22:48:00,48,1
109,2017-12-01 22:49:00,49,1
110,2017-12-01 22:50:00,50,1
111,2017-12-01 22:51:00,51,1
112,2017-12-01 22:52:00,52,1
113,2017-12-01 22:53:00,53,1
114,2017-12-01 22:54:00,54,1
115,2017-12-01 22:55:00,55,1
116,2017-12-01 22:56:00,56,1
117,2017-12-01 22:57:00,57,1
118,2017-12-01 22:58:00,58,1
119,2017-12-01 22:59:00,59,1
120,2017-12-02 21:00:00,-60,0
121,2017-12-02 21:01:00,-59,0
122,2017-12-02 21:02:00,-58,0
123,2017-12-02 21:03:00,-57,0
124,2017-12-02 21:04:00,-56,0
125,2017-12-02 21:05:00,-55,0
126,2017-12-02 21:06:00,-54,0
127,2017-12-02 21:07:00,-53,0
128,2017-12-02 21:08:00,-52,0
129,2017-12-02 21:09:00,-51,0
130,2017-12-02 21:10:00,-50,0
131,2017-12-02 21:11:00,-49,0
132,2017-12-02 21:12:00,-48,0
133,2017-12-02 21:13:00,-47,0
134,2017-12-02 21:14:00,-46,0
135,2017-12-02 21:15:00,-45,0
136,2017-12-02 21:16:00,-44,0
137,2017-12-02 21:17:00,-43,0
138,2017-12-02 21:18:00,-42,0
139,2017-12-02 21:19:00,-41,0
140,2017-12-02 21:20:00,-40,0
141,2017-12-02 21:21:00,-39,0
142,2017-12-02 21:22:00,-38,0
143,2017-12-02 21:23:00,-37,0
144,2017-12-02 21:24:00,-36,0
145,2017-12-02 21:25:00,-35,0
146,2017-12-02 21:26:00,-34,0
147,2017-12-02 21:27:00,-33,0
148,2017-12-02 21:28:00,-32,0
149,2017-12-02 21:29:00,-31,0
150,2017-12-02 21:30:00,-30,0
151,2017-12-02 21:31:00,-29,0
152,2017-12-02 21:32:00,-28,0
153,2017-12-02 21:33:00,-27,0
154,2017-12-02 21:34:00,-26,0
155,2017-12-02 21:35:00,-25,0
156,2017-12-02 21:36:00,-24,0
157,2017-12-02 21:37:00,-23,0
158,2017-12-02 21:38:00,-22,0
159,2017-12-02 21:39:00,-21,0
160,2017-12-02 21:40:00,-20,0
161,2017-12-02 21:41:00,-19,0
162,2017-12-02 21:42:00,-18,0
163,2017-12-02 21:43:00,-17,0
164,2017-12-02 21:44:00,-16,0
165,2017-12-02 21:45:00,-15,0
166,2017-12-02 21:46:00,-14,0
167,2017-12-02 21:47:00,-13,0
168,2017-12-02 21:48:00,-12,0
169,2017-12-02 21:49:00,-11,0
170,2017-12-02 21:50:00,-10,0
171,2017-12-02 21:51:00,-9,0
172,2017-12-02 21:52:00,-8,0
173,2017-12-02 21:53:00,-7,0
174,2017-12-02 21:54:00,-6,0
175,2017-12-02 21:55:00,-5,0
176,2017-12-02 21:56:00,-4,0
177,2017-12-02 21:57:00,-3,0
178,2017-12-02 21:58:00,-2,0
179,2017-12-02 21:59:00,-1,0
180,2017-12-02 22:00:00,0,0
181,2017-12-02 22:01:00,1,0
182,2017-12-02 22:02:00,2,0
183,2017-12-02 22:03:00,3,0
184,2017-12-02 22:04:00,4,0
185,2017-12-02 22:05:00,5,0
186,2017-12-02 22:06:00,6,0
187,2017-12-02 22:07:00,7,0
188,2017-12-02 22:08:00,8,0
189,2017-12-02 22:09:00,9,0
190,2017-12-02 22:10:00,10,0
191,2017-12-02 22:11:00,11,0
192,2017-12-02 22:12:00,12,0
193,2017-12-02 22:13:00,13,0
194,2017-12-02 22:14:00,14,0
195,2017-12-02 22:15:00,15,0
196,2017-12-02 22:16:00,16,0
197,2017-12-02 22:17:00,17,0
198,2017-12-02 22:18:00,18,0
199,2017-12-02 22:19:00,19,1
200,2017-12-02 22:20:00,20,1
201,2017-12-02 22:21:00,21,1
202,2017-12-02 22:22:00,22,1
203,2017-12-02 22:23:00,23,1
204,2017-12-02 22:24:00,24,1
205,2017-12-02 22:25:00,25,1
206,2017-12-02 22:26:00,26,1
207,2017-12-02 22:27:00,27,1
208,2017-12-02 22:28:00,28,1
209,2017-12-02 22:29:00,29,1
210,2017-12-02 22:30:00,30,1
211,2017-12-02 22:31:00,31,1
212,2017-12-02 22:32:00,32,1
213,2017-12-02 22:33:00,33,1
214,2017-12-02 22:34:00,34,1
215,2017-12-02 22:35:00,35,1
216,2017-12-02 22:36:00,36,1
217,2017-12-02 22:37:00,37,1
218,2017-12-02 22:38:00,38,1
219,2017-12-02 22:39:00,39,1
220,2017-12-02 22:40:00,40,1
221,2017-12-02 22:41:00,41,1
222,2017-12-02 22:42:00,42,1
223,2017-12-02 22:43:00,43,1
224,2017-12-02 22:44:00,44,1
225,2017-12-02 22:45:00,45,1
226,2017-12-02 22:46:00,46,1
227,2017-12-02 22:47:00,47,1
228,2017-12-02 22:48:00,48,1
229,2017-12-02 22:49:00,49,1
230,2017-12-02 22:50:00,50,1
231,2017-12-02 22:51:00,51,1
232,2017-12-02 22:52:00,52,1
233,2017-12-02 22:53:00,53,1
234,2017-12-02 22:54:00,54,1
235,2017-12-02 22:55:00,55,1
236,2017-12-02 22:56:00,56,1
237,2017-12-02 22:57:00,57,1
238,2017-12-02 22:58:00,58,1
239,2017-12-02 22:59:00,59,1
240,2017-12-03 21:00:00,-60,0
241,2017-12-03 21:01:00,-59,0
242,2017-12-03 21:02:00,-58,0
243,2017-12-03 21:03:00,-57,0
244,2017-12-03 21:04:00,-56,0
245,2017-12-03 21:05:00,-55,0
246,2017-12-03 21:06:00,-54,0
247,2017-12-03 21:07:00,-53,0
248,2017-12-03 21:08:00,-52,0
249,2017-12-03 21:09:00,-51,0
250,2017-12-03 21:10:00,-50,0
251,2017-12-03 21:11:00,-49,0
252,2017-12-03 21:12:00,-48,0
253,2017-12-03 21:13:00,-47,0
254,2017-12-03 21:14:00,-46,0
255,2017-12-03 21:15:00,-45,1
256,2017-12-03 21:16:00,-44,1
257,2017-12-03 21:17:00,-43,1
258,2017-12-03 21:18:00,-42,1
259,2017-12-03 21:19:00,-41,1
260,2017-12-03 21:20:00,-40,1
261,2017-12-03 21:21:00,-39,1
262,2017-12-03 21:22:00,-38,1
263,2017-12-03 21:23:00,-37,1
264,2017-12-03 21:24:00,-36,1
265,2017-12-03 21:25:00,-35,1
266,2017-12-03 21:26:00,-34,1
267,2017-12-03 21:27:00,-33,1
268,2017-12-03 21:28:00,-32,1
269,2017-12-03 21:29:00,-31,1
270,2017-12-03 21:30:00,-30,1
271,2017-12-03 21:31:00,-29,1
272,2017-12-03 21:32:00,-28,1
273,2017-12-03 21:33:00,-27,1
274,2017-12-03 21:34:00,-26,1
275,2017-12-03 21:35:00,-25,1
276,2017-12-03 21:36:00,-24,1
277,2017-12-03 21:37:00,-23,1
278,2017-12-03 21:38:00,-22,1
279,2017-12-03 21:39:00,-21,1
280,2017-12-03 21:40:00,-20,1
281,2017-12-03 21:41:00,-19,1
282,2017-12-03 21:42:00,-18,1
283,2017-12-03 21:43:00,-17,1
284,2017-12-03 21:44:00,-16,1
285,2017-12-03 21:45:00,-15,1
286,2017-12-03 21:46:00,-14,1
287,2017-12-03 21:47:00,-13,1
288,2017-12-03 21:48:00,-12,1
289,2017-12-03 21:49:00,-11,1
290,2017-12-03 21:50:00,-10,1
291,2017-12-03 21:51:00,-9,1
292,2017-12-03 21:52:00,-8,1
293,2017-12-03 21:53:00,-7,1
294,2017-12-03 21:54:00,-6,1
295,2017-12-03 21:55:00,-5,1
296,2017-12-03 21:56:00,-4,1
297,2017-12-03 21:57:00,-3,1
298,2017-12-03 21:58:00,-2,1
299,2017-12-03 21:59:00,-1,1
300,2017-12-03 22:00:00,0,1
301,2017-12-03 22:01:00,1,1
302,2017-12-03 22:02:00,2,1
303,2017-12-03 22:03:00,3,1
304,2017-12-03 22:04:00,4,1
305,2017-12-03 22:05:00,5,1
306,2017-12-03 22:06:00,6,1
307,2017-12-03 22:07:00,7,1
308,2017-12-03 22:08:00,8,1
309,2017-12-03 22:09:00,9,1
310,2017-12-03 22:10:00,10,1
311,2017-12-03 22:11:00,11,1
312,2017-12-03 22:12:00,12,1
313,2017-12-03 22:13:00,13,1
314,2017-12-03 22:14:00,14,1
315,2017-12-03 22:15:00,15,1
316,2017-12-03 22:16:00,16,1
317,2017-12-03 22:17:00,17,1
318,2017-12-03 22:18:00,18,1
319,2017-12-03 22:19:00,19,1
320,2017-12-03 22:20:00,20,1
321,2017-12-03 22:21:00,21,1
322,2017-12-03 22:22:00,22,1
323,2017-12-03 22:23:00,23,1
324,2017-12-03 22:24:00,24,1
325,2017-12-03 22:25:00,25,1
326,2017-12-03 22:26:00,26,1
327,2017-12-03 22:27:00,27,1
328,2017-12-03 22:28:00,28,1
329,2017-12-03 22:29:00,29,1
330,2017-12-03 22:30:00,30,1
331,2017-12-03 22:31:00,31,1
332,2017-12-03 22:32:00,32,1
333,2017-12-03 22:33:00,33,1
334,2017-12-03 22:34:00,34,1
335,2017-12-03 22:35:00,35,1
336,2017-12-03 22:36:00,36,1
337,2017-12-03 22:37:00,37,1
338,2017-12-03 22:38:00,38,1
339,2017-12-03 22:39:00,39,1
340,2017-12-03 22:40:00,40,1
341,2017-12-03 22:41:00,41,1
342,2017-12-03 22:42:00,42,1
343,2017-12-03 22:43:00,43,1
344,2017-12-03 22:44:00,44,1
345,2017-12-03 22:45:00,45,1
346,2017-12-03 22:46:00,46,1
347,2017-12-03 22:47:00,47,1
348,2017-12-03 22:48:00,48,1
349,2017-12-03 22:49:00,49,1
350,2017-12-03 22:50:00,50,1
351,2017-12-03 22:51:00,51,1
352,2017-12-03 22:52:00,52,1
353,2017-12-03 22:53:00,53,1
354,2017-12-03 22:54:00,54,1
355,2017-12-03 22:55:00,55,1
356,2017-12-03 22:56:00,56,1
357,2017-12-03 22:57:00,57,1
358,2017-12-03 22:58:00,58,1
359,2017-12-03 22:59:00,59,1
360,2017-12-04 21:00:00,-60,0
361,2017-12-04 21:01:00,-59,0
362,2017-12-04 21:02:00,-58,0
363,2017-12-04 21:03:00,-57,0
364,2017-12-04 21:04:00,-56,0
365,2017-12-04 21:05:00,-55,0
366,2017-12-04 21:06:00,-54,0
367,2017-12-04 21:07:00,-53,0
368,2017-12-04 21:08:00,-52,0
369,2017-12-04 21:09:00,-51,0
370,2017-12-04 21:10:00,-50,0
371,2017-12-04 21:11:00,-49,0
372,2017-12-04 21:12:00,-48,0
373,2017-12-04 21:13:00,-47,0
374,2017-12-04 21:14:00,-46,0
375,2017-12-04 21:15:00,-45,0
376,2017-12-04 21:16:00,-44,0
377,2017-12-04 21:17:00,-43,0
378,2017-12-04 21:18:00,-42,0
379,2017-12-04 21:19:00,-41,0
380,2017-12-04 21:20:00,-40,0
381,2017-12-04 21:21:00,-39,0
382,2017-12-04 21:22:00,-38,0
383,2017-12-04 21:23:00,-37,0
384,2017-12-04 21:24:00,-36,0
385,2017-12-04 21:25:00,-35,0
386,2017-12-04 21:26:00,-34,0
387,2017-12-04 21:27:00,-33,0
388,2017-12-04 21:28:00,-32,0
389,2017-12-04 21:29:00,-31,0
390,2017-12-04 21:30:00,-30,0
391,2017-12-04 21:31:00,-29,0
392,2017-12-04 21:32:00,-28,0
393,2017-12-04 21:33:00,-27,0
394,2017-12-04 21:34:00,-26,0
395,2017-12-04 21:35:00,-25,0
396,2017-12-04 21:36:00,-24,0
397,2017-12-04 21:37:00,-23,0
398,2017-12-04 21:38:00,-22,0
399,2017-12-04 21:39:00,-21,0
400,2017-12-04 21:40:00,-20,0
401,2017-12-04 21:41:00,-19,0
402,2017-12-04 21:42:00,-18,0
403,2017-12-04 21:43:00,-17,0
404,2017-12-04 21:44:00,-16,0
405,2017-12-04 21:45:00,-15,0
406,2017-12-04 21:46:00,-14,0
407,2017-12-04 21:47:00,-13,0
408,2017-12-04 21:48:00,-12,0
409,2017-12-04 21:49:00,-11,0
410,2017-12-04 21:50:00,-10,0
411,2017-12-04 21:51:00,-9,0
412,2017-12-04 21:52:00,-8,0
413,2017-12-04 21:53:00,-7,0
414,2017-12-04 21:54:00,-6,0
415,2017-12-04 21:55:00,-5,0
416,2017-12-04 21:56:00,-4,0
417,2017-12-04 21:57:00,-3,0
418,2017-12-04 21:58:00,-2,0
419,2017-12-04 21:59:00,-1,0
420,2017-12-04 22:00:00,0,0
421,2017-12-04 22:01:00,1,0
422,2017-12-04 22:02:00,2,0
423,2017-12-04 22:03:00,3,0
424,2017-12-04 22:04:00,4,0
425,2017-12-04 22:05:00,5,0
426,2017-12-04 22:06:00,6,0
427,2017-12-04 22:07:00,7,0
428,2017-12-04 22:08:00,8,1
429,2017-12-04 22:09:00,9,1
430,2017-12-04 22:10:00,10,1
431,2017-12-04 22:11:00,11,1
432,2017-12-04 22:12:00,12,1
433,2017-12-04 22:13:00,13,1
434,2017-12-04 22:14:00,14,1
435,2017-12-04 22:15:00,15,1
436,2017-12-04 22:16:00,16,1
437,2017-12-04 22:17:00,17,1
438,2017-12-04 22:18:00,18,1
439,2017-12-04 22:19:00,19,1
440,2017-12-04 22:20:00,20,1
441,2017-12-04 22:21:00,21,1
442,2017-12-04 22:22:00,22,1
443,2017-12-04 22:23:00,23,1
444,2017-12-04 22:24:00,24,1
445,2017-12-04 22:25:00,25,1
446,2017-12-04 22:26:00,26,1
447,2017-12-04 22:27:00,27,1
448,2017-12-04 22:28:00,28,1
449,2017-12-04 22:29:00,29,1
450,2017-12-04 22:30:00,30,1
451,2017-12-04 22:31:00,31,1
452,2017-12-04 22:32:00,32,1
453,2017-12-04 22:33:00,33,1
454,2017-12-04 22:34:00,34,1
455,2017-12-04 22:35:00,35,1
456,2017-12-04 22:36:00,36,1
457,2017-12-04 22:37:00,37,1
458,2017-12-04 22:38:00,38,1
459,2017-12-04 22:39:00,39,1
460,2017-12-04 22:40:00,40,1
461,2017-12-04 22:41:00,41,1
462,2017-12-04 22:42:00,42,1
463,2017-12-04 22:43:00,43,1
464,2017-12-04 22:44:00,44,1
465,2017-12-04 22:45:00,45,1
466,2017-12-04 22:46:00,46,1
467,2017-12-04 22:47:00,47,1
468,2017-12-04 22:48:00,48,1
469,2017-12-04 22:49:00,49,1
470,2017-12-04 22:50:00,50,1
471,2017-12-04 22:51:00,51,1
472,2017-12-04 22:52:00,52,1
473,2017-12-04 22:53:00,53,1
474,2017-12-04 22:54:00,54,1
475,2017-12-04 22:55:00,55,1
476,2017-12-04 22:56:00,56,1
477,2017-12-04 22:57:00,57,1
478,2017-12-04 22:58:00,58,1
479,2017-12-04 22:59:00,59,1
480,2017-12-05 21:00:00,-60,0
481,2017-12-05 21:01:00,-59,0
482,2017-12-05 21:02:00,-58,0
483,2017-12-05 21:03:00,-57,0
484,2017-12-05 21:04:00,-56,0
485,2017-12-05 21:05:00,-55,0
486,2017-12-05 21:06:00,-54,0
487,2017-12-05 21:07:00,-53,0
488,2017-12-05 21:08:00,-52,0
489,2017-12-05 21:09:00,-51,0
490,2017-12-05 21:10:00,-50,0
491,2017-12-05 21:11:00,-49,0
492,2017-12-05 21:12:00,-48,0
493,2017-12-05 21:13:00,-47,0
494,2017-12-05 21:14:00,-46,0
495,2017-12-05 21:15:00,-45,0
496,2017-12-05 21:16:00,-44,0
497,2017-12-05 21:17:00,-43,0
498,2017-12-05 21:18:00,-42,0
499,2017-12-05 21:19:00,-41,0
500,2017-12-05 21:20:00,-40,0
501,2017-12-05 21:21:00,-39,0
502,2017-12-05 21:22:00,-38,0
503,2017-12-05 21:23:00,-37,0
504,2017-12-05 21:24:00,-36,0
505,2017-12-05 21:25:00,-35,0
506,2017-12-05 21:26:00,-34,0
507,2017-12-05 21:27:00,-33,0
508,2017-12-05 21:28:00,-32,0
509,2017-12-05 21:29:00,-31,0
510,2017-12-05 21:30:00,-30,0
511,2017-12-05 21:31:00,-29,0
512,2017-12-05 21:32:00,-28,0
513,2017-12-05 21:33:00,-27,0
514,2017-12-05 21:34:00,-26,0
515,2017-12-05 21:35:00,-25,0
516,2017-12-05 21:36:00,-24,0
517,2017-12-05 21:37:00,-23,1
518,2017-12-05 21:38:00,-22,1
519,2017-12-05 21:39:00,-21,1
520,2017-12-05 21:40:00,-20,1
521,2017-12-05 21:41:00,-19,1
522,2017-12-05 21:42:00,-18,1
523,2017-12-05 21:43:00,-17,1
524,2017-12-05 21:44:00,-16,1
525,2017-12-05 21:45:00,-15,1
526,2017-12-05 21:46:00,-14,1
527,2017-12-05 21:47:00,-13,1
528,2017-12-05 21:48:00,-12,1
529,2017-12-05 21:49:00,-11,1
530,2017-12-05 21:50:00,-10,1
531,2017-12-05 21:51:00,-9,1
532,2017-12-05 21:52:00,-8,1
533,2017-12-05 21:53:00,-7,1
534,2017-12-05 21:54:00,-6,1
535,2017-12-05 21:55:00,-5,1
536,2017-12-05 21:56:00,-4,1
537,2017-12-05 21:57:00,-3,1
538,2017-12-05 21:58:00,-2,1
539,2017-12-05 21:59:00,-1,1
540,2017-12-05 22:00:00,0,1
541,2017-12-05 22:01:00,1,1
542,2017-12-05 22:02:00,2,1
543,2017-12-05 22:03:00,3,1
544,2017-12-05 22:04:00,4,1
545,2017-12-05 22:05:00,5,1
546,2017-12-05 22:06:00,6,1
547,2017-12-05 22:07:00,7,1
548,2017-12-05 22:08:00,8,1
549,2017-12-05 22:09:00,9,1
550,2017-12-05 22:10:00,10,1
551,2017-12-05 22:11:00,11,1
552,2017-12-05 22:12:00,12,1
553,2017-12-05 22:13:00,13,1
554,2017-12-05 22:14:00,14,1
555,2017-12-05 22:15:00,15,1
556,2017-12-05 22:16:00,16,1
557,2017-12-05 22:17:00,17,1
558,2017-12-05 22:18:00,18,1
559,2017-12-05 22:19:00,19,1
560,2017-12-05 22:20:00,20,1
561,2017-12-05 22:21:00,21,1
562,2017-12-05 22:22:00,22,1
563,2017-12-05 22:23:00,23,1
564,2017-12-05 22:24:00,24,1
565,2017-12-05 22:25:00,25,1
566,2017-12-05 22:26:00,26,1
567,2017-12-05 22:27:00,27,1
568,2017-12-05 22:28:00,28,1
569,2017-12-05 22:29:00,29,1
570,2017-12-05 22:30:00,30,1
571,2017-12-05 22:31:00,31,1
572,2017-12-05 22:32:00,32,1
573,2017-12-05 22:33:00,33,1
574,2017-12-05 22:34:00,34,1
575,2017-12-05 22:35:00,35,1
576,2017-12-05 22:36:00,36,1
577,2017-12-05 22:37:00,37,1
578,2017-12-05 22:38:00,38,1
579,2017-12-05 22:39:00,39,1
580,2017-12-05 22:40:00,40,1
581,2017-12-05 22:41:00,41,1
582,2017-12-05 22:42:00,42,1
583,2017-12-05 22:43:00,43,1
584,2017-12-05 22:44:00,44,1
585,2017-12-05 22:45:00,45,1
586,2017-12-05 22:46:00,46,1
587,2017-12-05 22:47:00,47,1
588,2017-12-05 22:48:00,48,1
589,2017-12-05 22:49:00,49,1
590,2017-12-05 22:50:00,50,1
591,2017-12-05 22:51:00,51,1
592,2017-12-05 22:52:00,52,1
593,2017-12-05 22:53:00,53,1
594,2017-12-05 22:54:00,54,1
595,2017-12-05 22:55:00,55,1
596,2017-12-05 22:56:00,56,1
597,2017-12-05 22:57:00,57,1
598,2017-12-05 22:58:00,58,1
599,2017-12-05 22:59:00,59,1
600,2017-12-06 21:00:00,-60,0
601,2017-12-06 21:01:00,-59,0
602,2017-12-06 21:02:00,-58,0
603,2017-12-06 21:03:00,-57,0
604,2017-12-06 21:04:00,-56,0
605,2017-12-06 21:05:00,-55,0
606,2017-12-06 21:06:00,-54,0
607,2017-12-06 21:07:00,-53,1
608,2017-12-06 21:08:00,-52,1
609,2017-12-06 21:09:00,-51,1
610,2017-12-06 21:10:00,-50,1
611,2017-12-06 21:11:00,-49,1
612,2017-12-06 21:12:00,-48,1
613,2017-12-06 21:13:00,-47,1
614,2017-12-06 21:14:00,-46,1
615,2017-12-06 21:15:00,-45,1
616,2017-12-06 21:16:00,-44,1
617,2017-12-06 21:17:00,-43,1
618,2017-12-06 21:18:00,-42,1
619,2017-12-06 21:19:00,-41,1
620,2017-12-06 21:20:00,-40,1
621,2017-12-06 21:21:00,-39,1
622,2017-12-06 21:22:00,-38,1
623,2017-12-06 21:23:00,-37,1
624,2017-12-06 21:24:00,-36,1
625,2017-12-06 21:25:00,-35,1
626,2017-12-06 21:26:00,-34,1
627,2017-12-06 21:27:00,-33,1
628,2017-12-06 21:28:00,-32,1
629,2017-12-06 21:29:00,-31,1
630,2017-12-06 21:30:00,-30,1
631,2017-12-06 21:31:00,-29,1
632,2017-12-06 21:32:00,-28,1
633,2017-12-06 21:33:00,-27,1
634,2017-12-06 21:34:00,-26,1
635,2017-12-06 21:35:00,-25,1
636,2017-12-06 21:36:00,-24,1
637,2017-12-06 21:37:00,-23,1
638,2017-12-06 21:38:00,-22,1
639,2017-12-06 21:39:00,-21,1
640,2017-12-06 21:40:00,-20,1
641,2017-12-06 21:41:00,-19,1
642,2017-12-06 21:42:00,-18,1
643,2017-12-06 21:43:00,-17,1
644,2017-12-06 21:44:00,-16,1
645,2017-12-06 21:45:00,-15,1
646,2017-12-06 21:46:00,-14,1
647,2017-12-06 21:47:00,-13,1
648,2017-12-06 21:48:00,-12,1
649,2017-12-06 21:49:00,-11,1
650,2017-12-06 21:50:00,-10,1
651,2017-12-06 21:51:00,-9,1
652,2017-12-06 21:52:00,-8,1
653,2017-12-06 21:53:00,-7,1
654,2017-12-06 21:54:00,-6,1
655,2017-12-06 21:55:00,-5,1
656,2017-12-06 21:56:00,-4,1
657,2017-12-06 21:57:00,-3,1
658,2017-12-06 21:58:00,-2,1
659,2017-12-06 21:59:00,-1,1
660,2017-12-06 22:00:00,0,1
661,2017-12-06 22:01:00,1,1
662,2017-12-06 22:02:00,2,1
663,2017-12-06 22:03:00,3,1
664,2017-12-06 22:04:00,4,1
665,2017-12-06 22:05:00,5,1
666,2017-12-06 22:06:00,6,1
667,2017-12-06 22:07:00,7,1
668,2017-12-06 22:08:00,8,1
669,2017-12-06 22:09:00,9,1
670,2017-12-06 22:10:00,10,1
671,2017-12-06 22:11:00,11,1
672,2017-12-06 22:12:00,12,1
673,2017-12-06 22:13:00,13,1
674,2017-12-06 22:14:00,14,1
675,2017-12-06 22:15:00,15,1
676,2017-12-06 22:16:00,16,1
677,2017-12-06 22:17:00,17,1
678,2017-12-06 22:18:00,18,1
679,2017-12-06 22:19:00,19,1
680,2017-12-06 22:20:00,20,1
681,2017-12-06 22:21:00,21,1
682,2017-12-06 22:22:00,22,1
683,2017-12-06 22:23:00,23,1
684,2017-12-06 22:24:00,24,1
685,2017-12-06 22:25:00,25,1
686,2017-12-06 22:26:00,26,1
687,2017-12-06 22:27:00,27,1
688,2017-12-06 22:28:00,28,1
689,2017-12-06 22:29:00,29,1
690,2017-12-06 22:30:00,30,1
691,2017-12-06 22:31:00,31,1
692,2017-12-06 22:32:00,32,1
693,2017-12-06 22:33:00,33,1
694,2017-12-06 22:34:00,34,1
695,2017-12-06 22:35:00,35,1
696,2017-12-06 22:36:00,36,1
697,2017-12-06 22:37:00,37,1
698,2017-12-06 22:38:00,38,1
699,2017-12-06 22:39:00,39,1
700,2017-12-06 22:40:00,40,1
701,2017-12-06 22:41:00,41,1
702,2017-12-06 22:42:00,42,1
703,2017-12-06 22:43:00,43,1
704,2017-12-06 22:44:00,44,1
705,2017-12-06 22:45:00,45,1
706,2017-12-06 22:46:00,46,1
707,2017-12-06 22:47:00,47,1
708,2017-12-06 22:48:00,48,1
709,2017-12-06 22:49:00,49,1
710,2017-12-06 22:50:00,50,1
711,2017-12-06 22:51:00,51,1
712,2017-12-06 22:52:00,52,1
713,2017-12-06 22:53:00,53,1
714,2017-12-06 22:54:00,54,1
715,2017-12-06 22:55:00,55,1
